id,demo_gender,demo_age,demo_relationshipstatus01,demo_children,demo_classstanding,demo_units,demo_gpa,demo_employed01,demo_employed02,demo_employed03,demo_incomehousehold,demo_incomepersonal,demo_politics,demo_religion,socialmedia_constantly,socialmedia_first,socialmedia_last,socialmedia_dumb,procrastinate_minute,procrastinate_plan,procrastinate_distracted,procrastinate_projects,procrastinate_pressure,procrastinate_concentrate,procrastinate_deadlines,procrastinate_management,procrastinate_task,outlook_expect,outlook_worst,outlook_wrong,deviance_play,deviance_activities,deviance_risks,deviance_cautious,deviance_told,deviance_new,deviance_rules,deviance_opposite,locus_luck,locus_work,locus_talent,locus_system,locus_people,personality_myself,personality_outgoing,personality_quiet,personality_exhausting,personality_center,personality_energizing,personality_rehearse,personality_groups,impulsivity_decisions,impulsivity_thinking,impulsivity_money,impulsivity_buy,impulsivity_options,family_enjoy,family_stress,family_sacrifices,family_like,family_secrets,family_fight,family_regularly,friends_enjoy,friends_stress,friends_sacrifices,friends_like,friends_secrets,friends_fight,friends_regularly,stress_relax,stress_sleep,stress_concentrate,stress_bed,stress_myself,stress_motivated,stress_emotions,stress_productive,stress_social,esteem_worth,esteem_qualities,esteem_failure,esteem_well,esteem_proud,esteem_satisfied,esteem_attitude,esteem_respect,esteem_useless,esteem_good,satisfaction_physical,satisfaction_mental,satisfaction_appearance,satisfaction_finances,satisfaction_housing,satisfaction_transportation,satisfaction_friends,satisfaction_family,satisfaction_education,satisfaction_career,satisfaction_freetime,demo_relationshipstatus02,conflictresolution_forgive,conflictresolution_grudges,conflictresolution_solve,conflictresolution_argue,significantother_committed,significantother_unhappy,significantother_wish,significantother_imagine,satisfaction_significantother,demo_employed04,jobsecurity_worry,jobsecurity_months,jobsecurity_people,jobsecurity_secure,jobsecurity_challenge,jobsatisfaction_enjoyable,jobsatisfaction_accomplishment,jobsatisfaction_waste,jobsatisfaction_proud,jobsatisfaction_bored,satisfaction_job,jobmobility_adequately,jobmobility_promoted,jobmobility_stuck,jobmobility_paid,jobmobility_opportunities,workdemands_breaks,workdemands_early,workdemands_complete,workdemands_think,workdemands_free,workdemands_easy,workdemands_late,workdemands_exhausting,supervisors_trouble,supervisors_me,supervisors_respect,supervisors_friends,supervisors_argue,supervisors_like,coworkers_trouble,coworkers_me,coworkers_respect,coworkers_friends,coworkers_argue,coworkers_like,wis_time,wis_tired,satisfaction_performanceschool,siw_time,siw_tired,satisfaction_performancework
211,2,19,1,2,2,18,3.7,1,1,20, , ,5,2,4,3,3,4,4,4,3,3,5,3,1,2,4,4,4,2,6,2,4,6,5,4,2,2,1,1,4,6,2,5,5,2,4,2,4,6,3,2,1,5,4,6,5,5,4,5,4,5,2,5,2,4,5,4,2,4,4,4,5,5,2,4,5,5,2,6,6,1,6,1,5,5,1,4,2,5,4,5,5,4,4,5,2,3,4,2,1, , , , , , , , , ,1,2,2,5,4,2,1,2,4,5,1,4,4,4,4,4,4,2,2,2,4,2,2,2,6,4,2,3,4,2,4,2,2,4,4,4,4,2,4,4,5,6,4
212,2,23,2,2,3,13,4,2,2, , , ,4,3,4,4,4,3,5,4,4,4,2,4,3,3,3,4,5,4,5,3,4,5,5,3,2,2,4,4,4,4,4,4,3,5,4,2,4,4,3,3,4,4,3,4,6,3,6,6,2,2,6,6,2,6,6,2,2,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,3,5,5,5,3,2,3,3,6,6,5,6,6,3,5,2,6,1,6,1,6,1,1,6,6,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
213,2,20,2,2,2,13,3.4,1,2, , , , ,2,5,5,5,2,3,5,3,4,2,2,2,4,4,2,5,5,5,1,1,5,3,2,1,2,2,5,4,3,5,5,2,6,4,1,4,3,3, ,3,4,3,5,5,4,5,5,4,3,4,5,3,4,5,4,3,3,4,4,3,3,3,4,5,3,5,4,4,4,4,3,4,2,3,4,3,4,4,4,4,4,4,4,4,4,3,3,2,5,3,5,4,6,2,2,4,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
214,2,20,1,2,2,13,3.6,1,1,28, , ,5,2,6,6,6,2,4,4,4,5,5,4,1,2,4,6,6,4,4,4,3,4,6,6,3,5,1,6,6,6,3,4,6,4,1,1,6,3,6,3,3,1,6,1,6,1,6,6,1,1,2,6,1,6,6,3,3,2,6,3,6,6,6,6,6,6,6,6,6,4,6,1,4,3,6,6,4,2,3,1,1,1,6,6,6,6,6,1,1, , , , , , , , , ,1,6,6,6,5,1,4,4,3,4,6,4,5,1,4,1,6,1,1,1,1,1,3,1,6,1,1,6,6,1,6,1,1,6,6,1,6,6,6,1,1,1,4
215,2,19,2,2,2,14,3.01,1,2, ,55000,14000,2,3,6,4,6,3,6,6,6,6,6,6,1,2,2,6,6,6,6,1,4,3,2,2,1,1,1,6,1,1,6,6,6,2,4,1,6,6,1,4,4,5,6,6,6,1,6,6,5,4,6,6,4,6,6,1,1,6,6,6,6,4,3,6,6,6,6,6,6,5,6,3,4,4,5,5,5,3,2,4,1,5,6,6,6,6,6,4,2,6,1,6,4,6,1,1,6,6,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
216,2,20,1,2,2,13,3.8,2,2, , , ,3,2,5,5,5,2,1,5,6,5,4,5,3,4,2,3,1,2,4,2,3,5,3,4,1,1,1,6,4,3,2,6,4,3,4,1,4,4,3,4,3,1,4,4,6,4,6,6,2,2,6,4,4,3,5,5,2,2,2,4,4,2,2,2,2,2,2,4,4,2,3,4,5,4,3,4,2,5,6,5, ,5,5,5,6,6,6,6,1, , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
217,1,20,1,2,3,12,2.2,1,1,10, , ,3,2,5,4,6,2,5,5,5,6,4,3,3,5,5,5,3,2,3,4,5,3,6,5,4,3,1,5,3,4,5,6,5,3,4,5,5,3,2,4,4,5,2,6,5,6,5,4,5,4,4,5,3,5,5,4,1,4,2,5,2,2,3,3,4,2,2,6,6,2,6,2,4,6,3,3,3,6,6,6,5,1,1,6,4,5,5,2,1, , , , , , , , , ,1,1,4,3,5,2,5,4,4,2,4,3,5,1,3,2,6,5,5,3,1,1,4,5,4,1,1,4,4,1,5,1,1,5,6,2,4,4,4,4,5,3,5
218,1,21,2,2,3,13,2.6,1,1,25,35000,15000,5,5,6,5,5,3,4,3,4,5,5,2,2,3,5,2,2,2,4,2,4,4,4,3,2,2,3,5,5,5,4,5,2,5,3,1,4,2,1,5,5,3,5,4,4,4,4,4,5,3,2,5,2,5,5,3,3,5,2,2,3,2,2,3,2,3,2,6,6,1,5,1,5,5,3,2,1,5,4,5,2,2,5,5,5,2,2,3,2,5,2,5,3,5,2,3,5,5,1,2,2,5,5,2,4,2,4,2,2,4,5,2,5,5,5,2,2,2,2,2,5,4,3,2,2,5,5,2,4,2,2,5,5,3,4,3,3,2,2,4,5
219,2,19,2,2,2,12,3.7,1,1,30, , ,5,4,4,4,4,5,2,4,4,5,2,2,2,4,5,2,4,2,4,4,4,5,3,3,2,2,2,5,4,4,2,5,4,4,4,3,4,4,2,2,2,5,2,5,6,4,5,6,4,4,3,6,3,5,5,4,2,5,4,3,4,4,2,4,3,4,3,5,5,2,5,1,5,5,2,2,2,4,4,5,5,5,5,6,6,5,5,5,2,6,2,6,2,6,1,1,5,6,1,2,5,3,5,3,5,5,1,6,2,6,5,3,2,3,3,2,2,2,2,2,2,2,4,1,1,5,5,1,5,1,1,5,5,1,5,2,2,5,2,2,5
220,2,20,2,2,3,12,4,1,1,30,25000,25000,5,3,5,5,5,4,2,6,5,4,5,4,1,5,5,3,4,2,4,4,4,4,6,4,1,3,3,6,4,3,1,6,5,5,5,4,5,5,1,4,4,4,4,5,6,4,6,6,1,4,5,6,4,5,6,2,1,5,5,2,5,5,4,4,4,4,4,6,6,1,5,2,5,4,2,2,1,4,4,4,5,6,6,5,5,6,6,2,2,6,2,5,3,6,2,2,6,6,1,1,6,3,6,1,6,6,1,6,1,6,6,6,1,4,2,2,2,2,4,2,4,2,4,1,1,5,5,1,5,1,1,5,5,1,5,4,3,5,2,2,5
221,1,23,1,2,3,12,3.67,1,1,32,17000,17000,3,6,6,6,6,6,4,4,5,2,3,3,1,4,4,5,6,3,4,2,4,5,5,4,3,6,2,5,3,3,4,4,4,5,5,1,1,1,2,3,5,6,1,5,2,5,2,2,6,1,3,5,1,4,5,6,1,4,2,5,5,2,2,5,1,1,1,5,5,1,4,2,5,5,2,2,1,4,2,4,3,2,4,4,3,4,4,4,1, , , , , , , , , ,1,1,1,6,6,1,4,1,4,3,5,4,3,3,4,2,6,6,3,2,1,5,6,1,1,1,1,6,5,1,5,1,1,6,5,5,5,4,3,2,1,1,6
222,2,20,1,2,3,17,3.1,1,1,30, , ,3,2,5,5,5,5,2,5,4,3,2,2,2,5,4,2,2,2,5,5,3,4,4,3,3,2,2,5,2,2,6,4,5,5,4,3,4,5,2,4,2,3,4,4,6,2,6,6,2,4,5,5,2,4,5,2,2,4,5,2,2,5,2,2,2,2,2,5,6,1,5,1,6,6,2,2,2,4,5,5,3,5,5,5,5,5,5,3,1, , , , , , , , , ,1,2,2,5,5,3,4,4,2,4,3,4,2,4,4,2,5,2,2,2,2,2,3,2,6,1,1,5,4,2,5,2,2,5,4,2,5,4,4,5,5,5,5
223,1,26,2,1,3,9,3.67,1,1,32,24000,13000,2,2,4,5,3,2,2,5,2,6,5,2,2,4,4,3,5,4,5,2,2,4,4,3,2,3,2,5,5,3,4,4,5,3,3,3,4,3,3,4,4,4,3,4,4,2,6,6,2,3,6,6,2,5,5,3,2,5,2,2,2,2,2,2,2,2,2,5,5,2,5,2,6,6,1,3,1,5,5,5,2,2,3,6,6,4,4,2,2,5,2,5,4,6,2,2,3,6,1,2,4,4,5,2,5,5,2,4,3,6,3,5,2,4,3,4,3,5,3,3,3,4,4,2,2,4,4,2,5,2,2,4,5,3,6,3,3,5,3,3,6
224,1,19,1,1,2,12,2.3,1,2, ,8000,1500,5,5,6,5,5,3,2,5,6,6,5,5,2,4,6,2,2,2,4,3,5,5,6,5,5,2,1,6,1,5,4,5,6,1,2,4,5,4,3,3,2,2,6,4,6,4,6,6,5,4,6,6,4,6,6,3,2,5,2,2,4,3,1,1,1,1,1,6,6,1,6,1,4,6,1,4,4,5,5,5,4,5,5,6,6,5,5,5,1, , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
225,1,19,1,2,2,12,3.5,1,1,25,15000,15000,4,3,3,2,2,3,3,4,4,4,4,3,2,5,5,2,4,2,6,1,3,5,3,4,1,2,3,5,4,3,3,6,4,4,5,3,4,5,6,4,2,6,1,5,5,4,5,6,3,3,4,6,4,5,6,3,2,4,5,4,4,4,1,1,1,2,2,6,5,2,3,2,5,6,4,2,2,5,5,5,5,4,5,6,6,6,6,4,1, , , , , , , , , ,1,2,3,5,5,2,3,3,4,3,4,3,4,4,4,3,4,3,3,3,2,2,3,5,5,1,1,5,6,2,5,3,2,5,1,1,5,3,2,5,1,1,5
226,2,20,1,2,2,22,2.99,1,1,30,15000,15000,4,1,3,2,2,3,5,4,6,3,5,5,4,2,2,3,4,4,5,3,5,3,5,3,4,3,2,6,6,4,1,5,5,2,2,3,5,2,2,5,4,4,4,4,6,3,6,6,2,1,5,6,2,6,6,2,1,6,6,6,6,2,2,2,5,4,2,5,5,2,5,2,5,5,4,3,5,5,4,3,4,4,4,6,6,4,4,2,1, , , , , , , , , ,1,4,2,5,3,2,4,4,2,4,5,4,4,5,3,1,4,5,3,3,5,2,3,4,6,2,6,1, , , ,1,1,6,6,1,6,6,6,1,2,5,5
227,2,21,1,2,4,16, ,1,2, , , ,2,2,3,3,4,2,2,5,2,4,3,2,2,5,5,3,3,2,4,4,4,4,3,3,2,1,2,5,2,5,2,5,5,5,4,2,4,2,2,2,2,5,2,5,5,2,5,5,2,2,5,5,2,5,5,2,2,5,2,2,2,2,2,2,2,2,2,5,5,4,5,5,4,6,2,6,6,2,2,2,5,5,5, ,5,5,5, ,1, , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
228,2,21,2,2,2,13,2,1,2, , , ,2,2,4,4,4,4,4,5,4,3,5,4,3,4,4,3,4,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,5,3,4,4,4,4,4,4,3,4,4,4,4,5,4,4,5,5,4,5,4,5,5,4,4,5,5,6,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,3,4,4,5,5,5,4,4,4,4,2,6,2,6,4,6,1,1,6,6,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
229,2,19,2,2,1,12,2.5,1,1,21, ,2000,5,3,2,4,4,5,3,1,4,1,1,4,2,1,2,4,5,5,3,1,1,4,4,1,1,1,2,5,6,5,4,4,1,6,4,1,1,1,1,1,4,4,4,5,4,6,5,4,6,4,1,4,1,5,5,4,3,2,4,3,5,5,5,5,5,5,5,5,4,3,1,4,2,1,4,6,6,3,3,1,4,4,1,4,1,5,6,2,2,4,4,6,2,6,1,1,6,6,1,2,6,6,6,2,6,6,1,6,4,6,6,2,1,1,2, ,3,4,1,2,6,1,4,1,1,6,6,1,6,1,1,6,6,1,6,4,5,4,4,4,6
230,2,20,1,2,2,15,3.67,1,1,35, , ,2,2,5,4,5,2,4,5,4,4,4,2,2,5,4,3,4,4,4,4,5,4,3,4,2,2,3,5,2,3,2,6,6,1,2,4,5,3,3,4,4,5,4,4,6,2,6,6,4,5,6,6,2,6,6,2,4,6,5,5,3,5,1,4,4,1,1,6,6,1,5,1,6,6,1,2,2,6,5,5,5,6,6,6,6,5,5,2,1, , , , , , , , , ,1,1,5,5,5,1,5,5,1,5,1,5,4,6,1,6,1,6,2,3,6,2,4,5,6,1,1,6,6,2,6,1,1,6,6,2,6,4,4,5,4,5,6
231,2,24,2,2,1,12,3.7,1,1,25, , ,4,5,6,6,6,4,4,5,4,5,5,3,2,3,4,3,5,4,4,3,4,4,2,4,1,2,1,5,4,4,2,5,4,4,4,1,4,4,3,2,2,4,3,5,6,3,6,6,4,2,6,5,3,4,5,4,2,3,5,2,3,4,2,2,2,4,2,6,5,2,5,2,4,5,5,2,2,3,5,4,3,5,5,5,5,5,5,3,2,5,4,5,3,6,2,2,3,6,1,2,6,5,2,4,5,4,2,4,2,5,5,5,3,2,2,2,2,2,2,3,4,2,2,2,2,5,2,2,4,2,2,5,5,2,6,3,3,4,2,3,5
232,2,21,1,2,3,16,3.23,1,2, ,10000,800,4,3,4,4,4,4,5,4,6,4,5,4,4,4,4,4,3,3,3,4,4,4,5,4,3,4,4,6,2,2,4,6,6,4,3,1,4,2,3,3,3,2,3,4,6,3,6,6,4,4,6,6,4,5,6,5,4,5,6,5,5,4,4,5,3,5,5,5,5,2,5,2,5,5,2,4,1,4,6,5,3,4,4,5,5,4,4,5,1, , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
233,3,25,1,2,3,12,3.4,2,2, , , ,4,5,5,5,5,2,4,5,6,3,6,5,3,4,3,3,5,5,5,2,2,6,3,4,3,4,2,5,4,6,3,5,4,3,5,3,3,2,2,6,4,2,6,3,5,2,6,6,3,1,6,5,3,4,5,5,1,3,4,4,5,2,2,4,1,4,3,5,5,2,4,2,5,4,3,4,3,5,4,5,4,4,4,5,6,5,4,3,1, , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
234,2,21,2,2,3,12,3.6,1,1,15, ,2000,5,3,4,4,4,4,2,6,3,2,3,2,2,5,5,3,4,2,5,1,4,6,3,4,1,1,2,5,5,4,3,5,5,3,3,3,5,3,3,2,2,6,2,6,6,5,5,5,3,2,6,5,4,5,5,3,2,6,3,4,4,2,2,4,3,2,2,5,5,2,5,2,5,4,2,1,1,4,4,4,5,5,5,6,6,6,5,5,2,6,2,6,4,6,1,1,3,6,1,1,2,5,4,1,5,5,3,4,2,4,5,5,2,3,2,2,2,2,2,3,4,2,3,2,2,5,3,2,4,1,1,5,4,1,5,2,2,4,2,2,1
235,1,18,2,2,1,13,3,1,1,25, ,16000,6,2,3,1,1,4,2,5,3,4,4,1,1,5,6,1,2,1,3,2,3,2,6,4,2,3,3,5,4,3,3,6,6,1,1,2,6,2,3,4,4,4,3,3,6,4,6,6,5,2,5,5,4,4,5,6,1,4,4,3,3,4,1,1,1,1,1,6,6,1,6,1,6,6,1,1,1,5,5,5,4,4,4,5,6,6,6,5,2,6,1,6,2,6,1,1,6,6,1,2,6,1,5,2,4,5,1,4,3,6,6,6,1,6,1,1,1,3,1,1,1,1,4,1,1,6,5,2,6,1,1,6,4,1,5,1,2,6,1,1,6
236,1,29,1,2,4,12,4,1,1, ,91800,11800,4,3,4,3,2,3,2,5,4,4,4,4,3,4,5,4,5,4,5,2,3,5,4,4,2,2,2,5,5,5,2,5,4,5,5,2,2,5,3,2,2,4,4,5,5,4,6,6,4,3,2,5,4,6,6,4,3,3,5,5,5,5,2,4,2,4,4,6,5,5,5,4,3,3,5,5,5,2,2,3,2,3,5,5,6,5,3,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
237,2,19,1,2,1,17,2.1,2,2, , , ,6,3,6,6,6,2,5,5,6,6,4,3,1,4,3,5,5,3,4,3,4,6,5,1,4,3,2,5,3,5,3,5,2,4,5,4,2,5,3,2,3,5,4,6,5,5,4,5,5,3,4,5,2,4,5,5,1,3,6,6,6,6,4,6,6,6,4,3,4,4,4,5,2,3,6,4,4,2,1,3,3,4,3,5,4,4,5,5,1, , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
238,2,28,2,2,3,14,3.4,1,1,40,75000,30000,4,3,6,6,6,2,2,5,5,5,4,2,3,3,5,3,4,4,4,2,3,4,3,3,1,1,4,4,4,1,1,5,5,3,1,4,4,1,4,2,2,4,4,4,6,1,6,6,1,1,6,5,1,5,5,1,1,5,3,3,3,3,3,3,3,3,3,5,5,2,5,2,5,5,2,2,2,4,4,5,4,4,4,4,4,4,4,4,2,5,2,5,2,6,1,1,6,6,1,2,5,2,5,5,5,5,2,5,2,5,5,5,2,5,2,2,2,2,2,2,4,2,2,3,2,5,5,2,5,2,2,5,5,2,5,3,3,5,2,2,5
239,2,20,2,2,3,15,2.9,1,1,25,40000,18000,3,2,5,4,5,4,5,3,6,3,2,2,1,4,5,2,5,6,4,4,5,3,4,5,5,4,1,5,5,4,3,4,4,5,5,3,4,1,1,4,3,4,2,4,6,2,6,6,5,4,4,5,5,5,5,4,3,4,5,4,4,5,4,4,6,4,5,4,4,3,4,3,3,4,6,5,5,2,2,4,3,4,6,4,6,6,5,4,2,5,5,2,3,6,1,2,6,5,1,1,4,4,5,2,5,5,1,5,3,5,5,6,1,6,2,2,2,2,5,3,4,2,3,1,2,5,4,1,4,1,1,6,3,2,4,4,5,2,4,5,3
240,1,23,1,2,3,11,3,1,1,40,130000,30000,2,5,4,3,5,4,3,6,3,5,5,2,2,6,5,3,3,2,5,3,5,4,4,4,2,2,3,5,5,5,5,2,5,2,2,5,5,2,2,4,4,4,2,4,6,2,6,6,2,2,6,6,3,6,6,5,2,6,3,3,4,4,2,2,2,2,2,5,5,2,5,2,5,5,2,3,2,5,5,5,4,5,5,5,5,5,5,5,1, , , , , , , , , ,1,2,5,2,5,2,5,5,2,5,4,5,3,3,2,2,3,4,2,2,2,2,2,2,4,2,2,5,5,2,5,2,2,5,5,3,5,2,2,5,2,2,5
241,2,30,1,2,3,11,3.5,1,1,40,75000,38000,3,3,4,2,6,2,2,5,2,5,6,3,2,5,4,2,1,1,6,1,6,5,2,3,2,1,4,5,6,6,3,5,4,5,5,1,4,5,1,2,5,5,2,5,5,5,4,5,6,4,5,5,2,5,6,1,1,5,6,6,3,3,5,6,6,4,2,6,6,2,6,1,5,5,3,3,2,1,5,1,4,2,2,5,4,5,6,2,1, , , , , , , , , ,1,2,6,2,5,1,5,6,1,6,4,5,2,6,4,6,1,5,4,4,6,1,2,5,4,1,1,6,4,1,6,2,1,5,3,1,5,2,5,5,1,4,5
242,1,18,1,2,3,16,3.2,1,1,20,20000,20000,5,3,4,5,5,1,3,4,5,5,4,4,2,5,5,3,3,3,4,4,4,4,6,6,6,6,5,6,5,4,4,6,5,4,6,1,4,6,6,3,3,5,3,5,6,6,6,6,3,3,6,6,5,5,6,6,4,4,4,4,4,3,5,6,6,6,6,5,5,1,3,1,5,3,1,1,1,6,5,6,4,6,6,6,4,4,6,3,1, , , , , , , , , ,1,3,5,5,4,3,3,3,3,3,5,4,4,4,6,3,1,4,3,3,4,3,4,4,6,1,6,4,1,4,3,3,4,3,4,4,4,2,2,3,5,3,2
243,2,24,1,2,3,11,2.9,1,1,25,21000,21000,5,5,5,4,4,5,3,6,3,2,4,3,3,2,3,4,4,3,3,5,5,3,5,4,4,3,2,3,4,4,3,5,4,4,5,4,4,5,4,6,5,2,4,3,3,4,5,5,5,3,3,4,4,5,5,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,3,4,5,5,3,1,3,1,3,5,4,4,4,5,4,1, , , , , , , , , ,1,1,3,5,4,1,4,2,4,4,4,4,5,3,2,4,4,5,2,2,2,2,5,2,5,4,1,5,5,2,5,1,1,4,5,3,4,2,4,1,1,1,5
244,2,21,2,2,3,13,2.5,1,1,13, ,20000,3,3,2,2,4,6,3,4,5,2,4,4,2,3,2,5,5,2,5,3,5,3,3,5,5,2,2,4,5,5,4,4,2,6,4,1,4,4,2,4,3,6,1,6,5,6,5,6,4,6,6,6,3,5,6,6,1,5,6,6,6,4,5,4,2,4,3,5,5,3,4,4,4,5,1,4,2,4,5,5,4,3,5,5,5,3,2,3,2,6,1,6,4,6,2,2,6,6,1,1,1,3,3,2,4,4,2,5,4,5,5,2,1,5,5,1,1,1,1,2,3,1,4,1,1,6,6,1,6,1,1,5,5,2,5,4,4,3,1,4,5
245,1,23,1,2,3,16,3,2,2, , , ,4,3,6,5,6,6,5,5,6,5,6,6,6,4,4,6,6,4,6,4,6,6,2,3,3,1, ,4,6,6,6,6,3,6,6,1,4,4,3,5,5,6,2,6,5,6,6,6,6,6,6,6,5,5,6,6,6,4,6,6,6,6,6,6,6,6,6,5,5,2,5,4,2,4,4,4,4,3,2,3,1,3,6,6,6,4,3,3,1, , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
246,2, ,2,2,2,16,2.8,1,1,18,200000,9000,2,5,4,4,6,2,5,3,6,3,5,5,5,2,2,4,4,4,3,3,4,3,5,4,3,3,4,4,5,5,2,5,5,1,2,3,5,2,3,5,5,1,6,4,4,4,5,5,5,5,5,5,4,4,5,2,4,4,5,5,5,4,2,5,5,5,2,5,5,2,4,4,5,5,4,2,2,3,3,4,1,4,1,4,4,4,2,3,2,6,3,5,5,6,1,2,6,6,1,1,2,5,5,1,5,4,1,4,4,4,4,5,2,4,2,2,1,1,2,4,4,4,4,1,1,6,5,1,5,1,1,5,5,2,5,4,4,3,5,3,4
247,1,22,1,2,3,9,3.25,1,1,30, ,15000,4,4,2,2,2,4,6,3,5,3,6,5,5,2,4,3,5,2,5,3,4,6,2,4,4,2,1,6,5,6,4,4,4,4,6,4,5,5,3,5,3,2,4,4,5,5,6,6,5,3,4,6,5,5,5,5,4,5,6,6,6,6,5,4,3,6,5,5,5,2,5,1,5,4,5,4,2,4,4,5,2,6,2,5,6,5,4,5,1, , , , , , , , , ,1,1,4,3,6,1,4,6,2,5,3,4,3,4,3,4,3,4,3,4,4,1,2,6,6,2,1,5,5,3,5,3,2,5,5,5,3,5,5,3,3,4,5
248,2,19,1,2,2,15,2.8,1,1,8,24000,1000,5,3,6,6,6,4,6,5,5,3,5,4,2,2,1,6,6,6,4,3,1,5,4,4,6,5,2,5,4,6,5,6,5,6,5,2,2,4,4,4,1,3,4,4,6,5,6,5,1,1,6,6,1,6,6,4,1,4,6,6,6,6,4,6,3,6,5,5,3,4,3,6,3,3,6,6,4,1,1,1,4,4,6,6,6,3,4,6,1, , , , , , , , , ,1,3,4,4,2,1,5,2,5,4,6,5,6,1,3,1,6,5,2,1,4,4,6,3,3,2,2,5,5,1,5, , , , , , ,4,4,2,4,5,5
249,1,20,2,2,3,14,3.78,1,1,32,60000,36000,3,3,3,2,5,2,2,5,2,3,5,2,2,5,5,2,4,3,5,2,5,2,4,3,2,1,2,5,5,4,3,6,6,2,2,4,5,4,3,2,1,6,3,5,5,4,4,5,2,2,3,6,2,6,5,2,5,4,1,1,1,5,1,1,1,1,1,5,5,2,5,1,5,5,2,1,1,6,6,6,4,4,4,6,5,6,5,4,2,6,1,6,1,6,2,3,5,5,1,2,4,2,5,4,4,4,3,5,3,4,4,2,2,2,2,4,4,4,3,1,1,4,5,3,3,1,1,3,2,1,1,5,5,2,5,5,5,4,2,2,4
250,2,24,1,2,3,13,3.2,1,1,40,35000,35000,5,4,4,2,2,4,2,5,3,4,5,2,2,4,4,3,3,2,4,3,4,4,3,5,2,3,2,4,4,4,2,6,5,2,2,3,5,5,4,4,3,4,4,5,5,2,5,6,4,2,5,5,2,4,5,4,2,4,5,3,3,6,4,2,2,2,4,5,5,2,5,2,5,5,2,2,2,4,5,5,4,5,5,5,5,5,5,3,1, , , , , , , , , ,1,2,3,3,4,2,4,5,2,5,2,4,4,4,3,3,5,5,5,5,5,2,4,4,4,1,1,6,3,2,4,2,2,5,3,2,4,4,4,3,2,4,4
251,1,20,2,2,2,12,2.7,1,1,15, ,1000, ,2,5,4,4,3,6,3,3,3,3,4,3,4,4,5,5,3,5,3,4,5,6,3,5,3,4,5,5,6,4,6,4,4,4,3,3,2,2,4,3,5,3,5,5,5,5,5,5,3,4,5,2,4,5,2,2,4,5,5,5,5,2,5,3,4,4,5,5,2,5,2,5,5,2,2,2,3,4,4,2,2,5,5,5,2,4,2,2,5,2,5,2,5,2,2,5,5,1,4,5,3,4,2,4,4,4,4,4,4,4,3,3,3,5,2,2,2,2,2,4,2,4,2,2,5,3,2,2,2,4,4,4,2,3,4,4,5,3,3,5
252,1,21,1,2,4,14,3.5,2,2, ,57000, ,1,1,1,1,1,6,5,5,5,3,6,4,3,2,3,3,5,5,6,3,4,6,6,2,4,4,2,4,5,2,5,4,4,6,5,2,2,5,2,5,1,5,3,6,5,3,6,5,4,3,3,5,4,6,5,4,3,5,5,4,3,3,4,4,2,2,6,5,5,2,2,2,3,3,5,5,5,5,4,4,2,3,5,4,3,3,4,5,1, , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
253,2,21,2,2,3,12,2.4,1,1,36, ,4000,5,5,5,3,5,4,4,5,6,2,4,3,2,3,3,6,6,4,4,3,4,5,5,2,2,2,4,6,6,6,6,6,6,4,4,2,5,2,3,4,4,2,5,6,5,6,4,6,5,5,2,5,2,4,6,6,2,2,5,4,6,5,6,6,5,6,6,5,5,4,2,6,4,4,2,5,6,4,1,4,1,1,1,5,3,5,5,4,2,6,1,6,1,6,1,2,4,5,1,4,5,3,4,3,5,5,2,5,2,5,2,5,5,5,3,5,5,4,5,2,4,5,5,2,2,5,5,2,5,2,2,5,5,1,6,6,5,4,2,4,4
