id,demo_gender,demo_age,demo_relationshipstatus01,demo_children,demo_classstanding,demo_units,demo_gpa,demo_employed01,demo_employed02,demo_employed03,demo_incomehousehold,demo_incomepersonal,demo_politics,demo_religion,socialmedia_constantly,socialmedia_first,socialmedia_last,socialmedia_dumb,procrastinate_minute,procrastinate_plan,procrastinate_distracted,procrastinate_projects,procrastinate_pressure,procrastinate_concentrate,procrastinate_deadlines,procrastinate_management,procrastinate_task,outlook_expect,outlook_worst,outlook_wrong,deviance_play,deviance_activities,deviance_risks,deviance_cautious,deviance_told,deviance_new,deviance_rules,deviance_opposite,locus_luck,locus_work,locus_talent,locus_system,locus_people,personality_myself,personality_outgoing,personality_quiet,personality_exhausting,personality_center,personality_energizing,personality_rehearse,personality_groups,impulsivity_decisions,impulsivity_thinking,impulsivity_money,impulsivity_buy,impulsivity_options,family_enjoy,family_stress,family_sacrifices,family_like,family_secrets,family_fight,family_regularly,friends_enjoy,friends_stress,friends_sacrifices,friends_like,friends_secrets,friends_fight,friends_regularly,stress_relax,stress_sleep,stress_concentrate,stress_bed,stress_myself,stress_motivated,stress_emotions,stress_productive,stress_social,esteem_worth,esteem_qualities,esteem_failure,esteem_well,esteem_proud,esteem_satisfied,esteem_attitude,esteem_respect,esteem_useless,esteem_good,satisfaction_physical,satisfaction_mental,satisfaction_appearance,satisfaction_finances,satisfaction_housing,satisfaction_transportation,satisfaction_friends,satisfaction_family,satisfaction_education,satisfaction_career,satisfaction_freetime,demo_relationshipstatus02,conflictresolution_forgive,conflictresolution_grudges,conflictresolution_solve,conflictresolution_argue,significantother_committed,significantother_unhappy,significantother_wish,significantother_imagine,satisfaction_significantother,demo_employed04,jobsecurity_worry,jobsecurity_months,jobsecurity_people,jobsecurity_secure,jobsecurity_challenge,jobsatisfaction_enjoyable,jobsatisfaction_accomplishment,jobsatisfaction_waste,jobsatisfaction_proud,jobsatisfaction_bored,satisfaction_job,jobmobility_adequately,jobmobility_promoted,jobmobility_stuck,jobmobility_paid,jobmobility_opportunities,workdemands_breaks,workdemands_early,workdemands_complete,workdemands_think,workdemands_free,workdemands_easy,workdemands_late,workdemands_exhausting,supervisors_trouble,supervisors_me,supervisors_respect,supervisors_friends,supervisors_argue,supervisors_like,coworkers_trouble,coworkers_me,coworkers_respect,coworkers_friends,coworkers_argue,coworkers_like,wis_time,wis_tired,satisfaction_performanceschool,siw_time,siw_tired,satisfaction_performancework
35,2,34,2,1,2,7,4,1,1,22,16000,16000,6,5,5,2,5,1,4,4,5,5,4,2,2,3,2,2,3,2,4,4,4,2,5,4,2,1,3,5,6,6,3,3,6,2,2,3,5,2,3,3,2,2,3,4,6,4,5,6,2,2,6,6,2,5,6,3,1,6,6,6,3,2,1,3,3,2,2,5,6,2,5,2,3,5,4,3,1,2,4,4,2,nan,6,6,5,nan,2,5,2,6,1,6,1,6,1,1,6,6,1,4,6,3,4,3,2,4,2,5,5,2,1,2,6,2,6,5,2,5,4,4,2,5,5,3,3,2,1,1,2,1,1,5,4,1,4,3,4,5,2,2,5
36,1,20,2,2,3,14,3.85,1,1,20,230000,2000,4,5,5,4,4,4,5,4,6,4,5,6,5,2,3,2,3,1,3,4,6,3,3,5,5,3,4,6,6,5,2,6,6,1,2,6,6,3,3,5,6,5,3,4,5,2,5,6,2,3,4,6,1,6,6,5,2,6,6,6,6,6,2,5,5,6,2,5,6,2,5,1,5,6,2,3,3,5,5,6,5,6,6,6,6,6,6,5,2,6,2,6,4,5,5,6,5,4,1,2,4,5,6,2,5,4,2,3,4,5,6,2,2,4,5,2,1,2,3,4,4,3,4,1,1,5,5,2,5,1,1,5,6,1,5,4,4,4,4,3,5
37,2,28,2,2,4,15,3,1,1,32,84000,48000,4,4,4,5,4,5,3,4,5,4,2,4,2,3,5,2,2,2,5,4,3,4,5,4,2,3,1,5,5,2,2,4,6,1,3,2,4,2,3,3,4,6,2,5,5,6,5,5,5,4,3,5,4,4,5,5,2,4,6,6,6,2,3,3,3,3,4,6,6,2,4,2,6,6,2,2,2,3,4,5,1,3,5,5,5,5,4,3,2,5,1,6,1,6,1,1,5,6,1,1,2,5,5,1,4,3,3,4,2,3,3,5,3,5,3,2,2,2,2,3,5,2,5,2,2,5,6,4,5,1,1,4,5,3,5,1,2,5,2,2,5
38,2,21,2,2,4,12,3.7,2,2,nan,10000,nan,6,2,6,6,6,3,4,5,6,5,2,4,3,4,5,3,4,4,4,4,4,5,6,2,4,5,2,6,5,5,4,4,5,4,4,3,4,3,2,6,5,6,6,3,6,2,6,6,4,4,5,5,5,4,5,5,6,4,5,4,5,5,5,5,5,5,5,5,5,3,4,4,4,3,4,4,4,2,4,2,1,2,1,4,6,6,3,3,2,5,2,5,4,6,1,1,6,6,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39,2,21,2,2,3,12,2.6,1,1,40,20000,20000,5,3,5,4,5,5,5,4,5,5,6,4,2,4,4,3,3,3,4,3,4,4,4,3,4,4,4,4,4,5,5,5,5,5,1,1,1,3,3,3,4,2,4,3,5,6,6,6,6,5,4,5,1,3,6,6,2,5,6,6,6,6,3,6,4,5,4,5,5,5,5,1,6,5,2,4,1,3,3,5,2,1,5,6,5,4,5,1,2,6,1,6,1,6,1,1,3,6,1,1,5,4,5,3,3,5,2,6,6,1,3,6,4,1,6,5,1,4,1,1,4,1,4,1,1,5,4,1,4,1,1,5,6,1,5,5,5,1,1,5,4
40,2,21,1,2,3,14,3,1,1,34,nan,11000,3,3,4,4,5,4,5,3,6,4,4,6,2,4,6,2,3,2,4,4,5,4,5,5,5,2,3,4,5,5,5,5,5,5,3,3,5,2,2,4,4,5,4,5,6,4,4,5,5,3,4,5,4,5,5,4,2,5,5,4,4,5,6,5,3,5,5,4,4,2,5,5,4,3,6,5,5,4,2,4,4,5,5,4,5,5,5,5,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,5,2,6,2,5,5,3,6,4,5,4,6,2,5,2,5,2,4,2,4,4,2,4,2,1,6,6,1,6,1,1,5,5,1,5,2,4,4,2,2,4
41,2,18,2,2,2,14,4,1,1,20,75000,10000,6,2,5,5,5,5,1,6,3,4,5,2,1,6,6,2,4,2,6,1,2,5,5,1,1,5,1,5,4,5,5,3,2,5,5,2,2,6,1,2,2,6,2,6,5,4,5,5,2,3,2,5,4,5,6,1,1,5,5,5,2,5,5,2,5,2,5,5,5,2,5,2,5,5,2,3,3,5,3,5,6,5,5,6,6,4,6,3,2,6,2,5,3,6,1,3,5,6,1,1,5,4,5,2,5,5,2,5,1,6,6,5,3,5,4,3,5,4,6,2,2,4,6,1,1,6,6,1,6,1,1,6,6,1,6,4,4,5,4,4,6
42,1,19,1,2,2,15,1.5,1,1,16,nan,nan,1,2,5,5,5,2,6,5,4,5,6,4,3,3,6,4,6,3,4,5,5,2,6,6,5,4,1,6,5,1,3,6,6,1,2,3,5,1,5,5,5,1,6,2,2,4,4,5,4,3,2,5,2,6,6,2,1,6,1,1,1,6,1,1,1,1,2,5,6,1,5,3,6,6,2,3,1,6,6,3,1,5,1,6,6,1,6,5,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,4,4,5,1,5,5,1,5,2,5,2,5,4,2,6,2,2,2,2,3,5,2,3,2,2,4,4,1,4,1,1,6,6,1,6,1,1,2,1,1,5
43,2,19,2,2,2,20,3.65,1,1,35,16000,1500,nan,1,6,6,6,4,6,5,4,3,6,4,1,2,6,3,5,3,6,5,5,4,5,2,5,3,4,5,4,4,4,6,5,6,4,6,4,4,3,4,5,2,3,3,6,5,4,5,6,3,4,5,4,2,4,3,1,4,6,5,4,4,5,6,4,6,5,5,5,4,6,2,5,4,6,4,3,3,4,2,4,4,5,4,6,6,5,2,2,5,5,6,5,5,2,5,6,6,1,2,2,2,4,2,2,3,3,4,4,4,2,2,2,1,2,6,3,5,2,1,1,5,5,4,3,5,4,2,3,2,2,4,4,3,3,3,6,2,4,2,3
44,2,22,1,2,3,12,2.9,1,1,10,35000,12000,5,3,6,6,6,4,6,3,5,4,6,5,5,2,3,4,5,3,4,4,3,5,5,3,4,2,2,5,3,5,4,5,5,4,2,1,5,5,4,5,5,2,5,2,4,4,5,6,4,4,4,5,4,4,5,4,2,5,5,2,4,2,2,5,4,3,4,5,5,2,4,2,5,4,4,4,3,2,3,5,1,5,5,5,5,5,5,5,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,2,2,5,2,4,3,3,4,2,4,3,2,4,4,4,3,2,2,4,3,2,4,2,4,2,2,5,2,2,4,2,2,4,2,2,4,3,3,4,4,4,5
45,1,23,1,2,4,14,4,1,1,12,88000,25000,3,3,6,6,6,6,2,5,5,4,3,2,1,6,3,3,6,5,4,5,6,2,5,5,5,4,1,6,6,3,4,6,5,4,2,5,6,4,4,5,5,1,6,4,5,4,6,6,6,4,5,6,6,6,6,6,5,6,6,5,5,3,5,3,6,2,5,6,6,4,4,3,1,4,2,5,6,1,3,2,2,6,6,6,6,6,6,6,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,3,5,4,6,6,1,6,4,6,6,6,1,6,2,5,5,3,1,3,3,5,5,1,1,6,6,2,6,1,1,6,4,1,3,1,5,5,3,3,6
46,1,23,1,2,3,11,3.6,1,1,11,nan,nan,2,2,2,1,4,5,1,4,4,4,2,3,1,4,6,3,3,2,5,2,3,3,2,3,1,1,3,6,2,3,2,4,4,2,2,1,4,3,2,3,3,4,3,5,6,1,5,6,1,2,6,6,1,4,6,3,2,5,4,3,4,4,2,2,4,3,2,4,5,2,4,3,4,3,4,6,4,4,5,4,6,6,6,6,6,5,4,4,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,4,5,4,4,5,4,5,1,5,4,5,5,5,2,4,2,4,2,4,3,4,3,3,4,1,1,5,4,1,6,1,1,5,5,2,5,1,1,5,1,1,4
47,1,20,1,2,3,14,3.4,1,1,20,140000,11000,2,2,4,2,1,4,2,6,4,5,4,1,1,6,5,2,5,3,3,2,5,6,5,5,5,4,1,6,5,3,5,5,2,4,4,1,2,4,2,3,4,6,1,6,5,5,5,5,5,2,4,5,3,4,5,6,2,3,5,4,4,3,2,3,4,3,4,5,5,2,5,3,5,5,4,2,2,5,5,5,5,5,5,5,5,4,5,2,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,2,5,5,5,3,3,4,2,5,5,4,5,5,2,5,3,2,2,2,4,2,4,4,5,1,2,5,4,2,4,1,1,5,5,2,5,4,4,5,2,4,5
48,2,25,2,2,4,16,2.85,1,1,45,37500,37500,5,6,1,1,1,6,2,6,2,5,2,1,1,6,5,2,1,2,5,2,2,6,6,2,1,1,1,6,4,6,2,6,5,5,5,1,2,2,5,1,1,6,1,6,5,1,2,6,2,1,5,2,1,1,5,5,1,1,6,6,2,5,2,2,2,1,2,6,5,1,6,1,6,6,1,1,1,2,6,5,2,5,6,5,5,6,5,2,2,6,1,2,1,5,5,2,2,5,1,1,1,1,5,6,5,1,5,2,5,2,1,6,6,6,2,1,1,1,5,5,6,1,1,1,1,6,5,1,6,1,1,6,1,1,5,5,5,4,1,1,6
49,2,19,1,2,2,16,3.4,1,1,25,3000,3000,5,5,6,6,6,2,5,2,1,1,2,6,1,1,3,4,6,3,4,2,4,6,4,2,2,1,3,6,6,3,4,4,4,6,4,2,4,3,4,4,6,1,6,6,4,5,4,6,6,3,2,5,6,4,6,6,2,6,6,6,6,6,6,6,6,6,6,2,4,2,4,3,2,2,1,1,4,1,5,1,3,5,1,5,5,5,4,6,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,6,6,6,1,6,6,6,1,6,1,6,6,4,1,3,2,1,1,1,2,3,4,1,1,1,1,6,4,1,6,1,1,6,6,1,6,4,4,3,4,4,4
50,2,22,2,2,3,10,3,1,1,20,48000,4800,3,3,6,6,4,6,4,6,3,4,4,2,2,4,4,4,4,6,5,2,2,4,6,1,1,1,4,4,6,6,6,6,4,6,3,1,1,1,1,4,4,4,6,3,6,4,4,6,6,6,6,6,4,4,6,1,4,6,6,6,4,4,4,6,1,2,6,5,5,2,5,2,5,5,6,2,1,1,4,4,1,6,4,5,5,5,5,1,2,5,4,4,1,6,1,1,5,6,1,2,5,5,5,2,3,3,5,3,6,1,5,5,1,1,6,6,2,2,5,5,5,1,4,5,2,4,5,2,4,2,2,4,4,2,4,3,5,2,2,2,4
51,2,20,1,2,3,13,4,1,1,20,120000,10000,6,3,6,5,5,3,3,4,5,2,2,4,1,4,5,4,4,3,5,1,1,5,4,1,2,2,2,5,4,6,3,6,4,6,6,2,2,4,2,4,2,4,3,3,6,3,6,6,3,2,6,5,4,5,5,5,2,3,5,4,5,3,4,5,4,4,6,5,4,2,4,2,4,4,4,3,3,2,2,4,3,5,5,4,6,5,5,5,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,2,5,5,4,2,4,5,2,5,5,5,5,3,2,2,5,2,4,2,3,5,4,1,2,2,2,5,4,1,4,2,2,5,4,1,5,2,3,5,2,2,5
52,2,20,1,2,3,17,3.2,1,1,13,nan,nan,2,3,5,5,5,3,2,5,4,4,2,2,2,5,4,3,3,2,5,2,5,5,4,4,3,4,2,5,5,3,3,5,4,5,3,2,4,4,2,4,2,5,4,4,5,2,5,5,2,3,5,5,3,5,5,3,4,5,4,4,2,2,2,2,4,2,2,5,4,2,5,2,5,5,2,2,2,5,5,5,5,5,5,5,5,5,5,5,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,2,4,5,4,3,4,4,3,4,5,4,5,4,2,2,4,2,2,2,2,5,5,2,2,2,2,5,5,2,5,2,2,5,5,2,5,2,2,5,2,2,5
53,2,20,2,2,3,14,3.5,1,1,18,40000,14000,4,2,4,4,2,3,4,3,4,3,1,3,1,5,4,4,5,4,6,2,4,6,6,3,1,2,3,5,3,3,3,4,5,3,3,1,4,5,1,4,4,5,2,5,5,4,6,6,2,1,5,5,4,5,5,3,2,5,3,2,2,2,2,2,2,4,2,5,5,2,5,3,5,5,3,3,3,5,5,5,3,4,4,5,6,6,4,4,2,5,1,6,1,6,1,1,4,6,1,2,4,5,6,3,2,2,3,3,2,4,2,1,3,1,6,2,1,1,1,1,4,1,5,1,1,6,5,1,6,1,1,5,5,1,5,1,1,5,1,1,5
54,3,18,2,2,2,15,3.8,2,1,nan,30000,10000,5,1,6,6,6,1,3,3,6,4,4,5,4,3,3,6,6,6,3,3,4,1,6,1,5,4,3,3,3,4,4,4,4,4,4,3,3,3,3,5,5,5,5,5,4,6,4,4,4,4,3,4,3,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,3,3,3,3,3,4,4,4,4,4,4,3,2,5,3,5,2,5,1,1,5,6,1,3,4,3,3,3,2,2,3,5,2,5,3,3,2,4,4,3,4,3,4,4,4,4,4,4,4,3,3,4,3,4,4,3,3,4,3,3,2,2,4,4,3
55,1,30,1,2,3,12,3,1,2,nan,90000,10000,5,5,6,5,5,3,5,4,5,4,5,4,2,4,5,1,4,3,5,3,4,5,3,5,3,1,4,5,5,3,2,4,6,2,2,6,6,2,2,6,5,2,5,5,5,5,6,6,4,5,3,6,2,6,6,4,2,6,6,6,6,6,6,6,6,6,5,6,6,1,6,1,5,5,3,3,2,2,2,5,2,2,2,6,5,5,4,6,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56,2,18,2,2,2,12,3.2,1,2,nan,24000,8000,6,4,4,1,5,5,1,6,4,2,1,2,1,5,6,4,6,6,6,4,1,4,4,1,1,3,1,5,2,6,2,5,4,4,4,3,3,2,2,6,6,4,5,6,5,5,5,5,5,5,5,5,5,5,5,4,5,5,2,5,2,2,5,2,2,2,2,6,5,1,6,1,5,4,1,2,1,1,6,5,1,6,1,6,6,6,6,1,2,6,1,6,4,6,1,1,4,6,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
57,1,23,1,2,4,13,3.4,1,2,nan,50000,7000,3,5,4,1,1,6,4,4,6,3,4,5,5,3,3,6,6,4,5,5,4,4,6,3,1,1,6,4,6,6,6,5,4,5,4,3,4,3,2,5,5,4,4,3,3,6,3,3,4,5,2,5,3,4,5,5,3,3,4,5,5,6,6,6,6,6,2,5,4,3,4,4,4,4,5,6,6,2,3,2,2,2,2,4,3,3,3,4,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
58,1,21,2,2,3,12,2.7,1,1,35,18000,18000,4,2,5,4,5,6,6,5,6,4,2,6,6,5,6,1,6,6,2,5,6,5,6,4,6,6,4,4,6,6,6,4,6,1,6,6,3,6,4,6,6,1,6,3,4,6,6,6,4,6,4,5,4,6,6,6,3,5,6,6,6,6,6,6,6,6,6,5,6,1,6,1,6,6,3,5,4,2,1,3,1,2,6,5,5,1,5,1,2,6,1,6,6,5,2,2,5,5,1,1,2,5,6,1,4,2,6,1,4,3,1,1,6,1,6,2,1,5,6,4,4,4,6,1,2,4,5,2,5,2,4,3,5,2,4,6,6,1,6,6,5
59,2,21,1,2,3,14,4,2,2,nan,nan,nan,5,5,5,2,2,3,3,4,5,2,1,3,3,4,4,5,6,6,5,2,4,4,4,2,3,2,4,3,5,5,4,6,3,6,4,2,2,5,3,5,3,4,3,4,5,3,5,4,5,4,3,6,3,5,5,5,2,2,6,6,6,3,2,4,1,1,1,2,2,4,1,4,3,5,3,3,4,4,3,3,4,4,4,5,5,3,4,1,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
60,2,19,1,2,2,16,3,2,2,nan,nan,nan,5,5,5,4,5,2,2,5,4,5,5,2,1,4,5,1,2,1,4,4,5,5,6,4,5,2,1,5,4,5,2,6,6,6,5,3,2,5,2,5,6,1,6,5,6,1,6,6,6,1,6,6,1,4,6,6,1,4,6,1,1,1,4,1,1,1,1,5,6,1,5,1,4,5,1,4,4,3,5,4,1,3,1,6,6,6,6,6,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
61,1,21,1,2,4,16,2.8,2,2,nan,nan,8400,4,3,4,6,6,4,4,5,5,4,6,2,2,2,5,5,5,4,5,4,4,6,2,4,6,5,3,6,6,5,5,4,5,5,6,5,5,4,4,4,2,5,3,6,6,6,6,6,6,4,4,6,5,6,6,6,6,5,6,6,6,2,5,5,2,4,1,6,6,4,6,6,4,3,6,6,4,4,5,4,2,5,5,6,4,5,4,2,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
62,2,21,1,2,3,13,3.4,1,2,nan,45000,6000,4,3,4,3,5,4,4,5,6,3,4,3,4,4,4,1,4,3,3,4,4,5,6,4,4,3,3,5,4,6,4,6,4,4,4,3,4,2,3,4,4,4,3,4,4,5,nan,4,6,3,6,6,4,4,6,3,4,4,4,1,5,6,3,4,3,4,4,5,6,1,4,4,5,5,6,3,4,3,4,4,3,3,4,5,5,5,4,4,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
63,2,19,1,2,2,17,3.6,2,2,nan,26000,nan,5,4,6,4,4,3,3,5,4,3,3,3,2,5,4,4,4,3,4,3,3,4,3,3,3,2,2,4,4,6,2,4,3,5,3,1,4,5,4,3,2,4,3,4,6,3,4,6,3,2,5,5,3,4,5,4,2,4,3,4,4,4,2,3,2,3,4,4,4,5,5,3,5,5,2,3,2,5,4,5,5,5,4,5,6,5,5,4,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
64,2,20,1,2,3,13,3,2,2,nan,nan,nan,4,2,6,2,5,2,4,4,4,4,4,2,2,4,4,2,2,2,5,2,4,4,3,4,2,2,3,4,4,4,3,4,4,3,3,3,4,4,3,3,3,4,3,4,5,2,5,5,2,2,5,5,2,5,5,3,2,5,4,3,3,4,2,4,2,4,4,5,5,2,4,4,4,5,2,4,2,3,5,4,3,5,4,5,5,5,4,5,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
65,2,21,2,2,3,14,3.2,1,2,nan,11000,11000,3,2,3,1,5,6,4,4,5,6,4,3,2,1,1,6,6,6,6,1,1,5,4,1,1,3,3,4,5,5,4,6,4,4,5,1,1,3,1,1,5,3,4,6,6,4,6,6,3,2,5,6,2,6,6,2,1,5,6,5,6,6,6,6,5,6,6,6,6,4,3,4,3,3,5,6,5,4,4,4,2,3,5,4,6,4,1,3,2,6,3,6,3,6,1,1,6,6,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
66,3,24,2,2,3,15,3.75,1,2,nan,nan,1500,5,5,4,4,4,3,4,4,5,4,3,4,3,3,4,3,2,2,4,3,3,4,3,4,2,2,2,4,2,4,3,4,4,4,5,3,5,4,2,2,2,5,2,5,6,5,5,5,3,3,5,4,4,4,5,3,3,5,5,5,5,5,4,5,5,5,4,5,6,3,5,1,5,5,4,2,1,3,4,4,2,4,6,5,5,5,5,3,2,6,4,4,4,6,2,3,3,5,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
67,2,20,2,2,3,17,3.07,1,2,nan,80000,10000,4,3,6,5,5,1,4,4,5,6,6,1,1,4,4,4,5,4,4,5,6,3,5,5,4,3,1,6,3,1,6,6,6,2,2,1,6,5,4,4,3,3,6,4,6,5,6,6,6,1,6,6,1,6,6,1,1,6,6,6,6,4,5,6,6,6,6,6,6,4,6,5,2,2,1,1,1,1,3,2,1,6,1,6,6,6,6,1,2,2,1,5,3,6,1,2,4,6,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68,2,21,1,2,3,13,3.4,1,1,17,nan,nan,4,5,6,5,5,2,4,5,6,3,1,4,2,5,5,4,4,3,4,2,3,5,3,3,4,2,4,4,5,3,4,5,5,4,2,1,4,2,5,4,5,5,4,5,6,5,6,6,4,4,4,4,6,3,6,6,3,4,5,5,4,4,5,3,2,5,5,6,5,5,3,4,2,4,5,4,4,2,3,5,3,3,5,5,5,5,5,5,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,4,6,4,3,3,4,5,4,4,4,3,5,4,5,3,2,2,2,2,5,5,2,5,2,1,5,5,4,5,2,2,5,5,5,5,4,4,4,3,4,4
69,2,29,2,2,3,12,nan,1,1,30,nan,30000,5,3,4,4,4,4,4,3,5,4,4,4,5,3,4,4,4,3,4,3,3,5,4,2,2,3,2,6,6,6,4,3,3,5,4,2,4,4,2,4,3,4,4,4,5,3,5,6,5,4,5,5,3,4,5,5,4,5,6,6,6,6,4,4,4,4,4,5,5,3,4,3,4,4,5,4,3,2,2,4,4,4,5,5,5,4,4,4,2,5,2,5,3,6,1,1,6,6,1,4,5,4,4,4,4,4,3,4,4,4,5,5,5,4,2,3,3,2,3,2,3,2,4,2,2,5,5,2,5,2,2,5,5,2,5,5,5,4,3,3,4
70,2,21,2,2,3,16,3.4,1,1,32,nan,17000,3,2,4,3,5,3,4,4,5,3,4,3,2,5,5,5,3,5,4,2,4,5,5,4,4,3,2,6,4,4,2,5,5,2,4,1,4,2,2,2,3,5,3,5,6,3,6,6,5,4,5,5,4,5,6,4,2,4,5,5,5,5,4,4,4,4,4,5,5,2,5,3,5,4,4,3,4,5,4,4,3,3,5,5,5,5,4,1,2,nan,nan,5,4,5,2,2,3,5,1,3,2,4,5,2,4,4,2,4,3,4,1,3,2,3,4,5,2,2,1,3,2,2,5,2,2,3,2,1,4,2,2,4,5,2,5,4,4,5,4,4,5
71,1,20,2,2,3,16,3.2,2,2,nan,175000,nan,2,2,2,2,2,1,2,5,4,5,5,3,3,5,6,3,2,3,5,4,4,3,5,3,2,2,2,5,5,1,2,6,6,3,3,3,6,6,5,2,2,5,2,5,5,2,5,5,4,2,5,5,2,2,5,5,2,2,2,2,2,2,2,2,2,2,2,6,6,1,6,1,5,5,4,2,1,6,6,6,6,6,6,6,6,6,6,6,2,5,1,5,1,6,1,1,6,6,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
72,2,30,2,1,3,15,2.6,2,2,nan,146800,6896,5,3,1,1,1,4,2,6,3,3,3,2,2,6,5,2,3,3,4,3,4,4,4,4,3,2,2,5,5,2,3,3,5,5,1,3,4,4,3,4,4,5,3,4,5,2,5,5,2,1,5,6,3,5,6,3,1,5,5,5,4,3,5,4,5,4,4,5,5,2,4,2,4,4,5,4,3,3,3,1,4,5,5,5,5,5,5,4,2,5,3,5,2,6,2,2,6,6,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
