year,id_,labor_force_status,hours_per_week,marital_status,childs,age,education,sex,race,income,political_views,religious_preference,attends_religious_services,health,confidence_exec_branch,work_satisfaction,class_identification,abortion opinion,ideal_number_children,sex_education_opinion,homosexual_opinion,convicted,lockedup,tv_hours,confidence_god,email_hours,relax_hours,racism_work,poor_mental_health,sexual_orientation,ethnicify,ballot,life_rating,confidence_federal
2012,102,5,None,Never married,0,75,16,FEMALE,White,None,Liberal,Protestant,Several times a year,Good,None,None,Middle class,YES,3,Favor,NOT WRONG AT ALL,No,No,4,Higher power,1,None,None,None,Heterosexual or straight,WHITE,Ballot a,None,None
2012,103,7,None,Divorced,1,None,20,FEMALE,White,None,Conservative,Catholic,Less than once a year,Excellent,ONLY SOME,Very satisfied,Upper class,NO,None,None,NOT WRONG AT ALL,No,No,None,Believe sometimes,None,None,None,None,Heterosexual or straight,WHITE,Ballot c,None,None
2012,104,1,None,Married,1,27,12,MALE,Other,$6000 TO 6999,Slightly liberal,Catholic,About once or twice a year,Good,HARDLY ANY,Very satisfied,Working class,NO,None,None,ALWAYS WRONG,None,None,None,Believe sometimes,None,None,NO,0,Heterosexual or straight,HISPANIC,Ballot c,None,None
2012,105,4,None,Never married,0,24,14,MALE,White,None,None,None,Never,None,ONLY SOME,Moderately satisfied,Middle class,None,3,Favor,None,No,No,5,None,0,None,None,None,None,WHITE,Ballot b,None,None
2012,106,1,None,Never married,0,26,20,MALE,Other,$25000 OR MORE,Slightly conservative,Catholic,Less than once a year,Excellent,None,Very dissatisfied,Working class,NO,2,Favor,NOT WRONG AT ALL,No,No,2,No doubts,1,None,NO,15,Heterosexual or straight,HISPANIC,Ballot a,None,None
2012,107,2,None,Married,3,47,19,FEMALE,White,$10000 - 14999,Liberal,Jewish,Never,Excellent,ONLY SOME,Moderately satisfied,Middle class,YES,None,None,NOT WRONG AT ALL,No,No,None,Don't believe,None,None,NO,10,Heterosexual or straight,WHITE,Ballot c,None,None
2012,108,4,None,Divorced,0,55,13,FEMALE,White,$4000 TO 4999,Conservative,Protestant,Several times a week,Fair,None,Very dissatisfied,Lower class,NO,3,Favor,ALWAYS WRONG,Yes,Yes,2,No doubts,None,None,None,None,None,WHITE,Ballot a,None,None
2012,109,4,None,Divorced,2,55,18,FEMALE,Black,None,Moderate  middle of the road,Protestant,Never,None,ONLY SOME,Moderately satisfied,Working class,None,2,Favor,None,No,No,4,No doubts,2,None,None,None,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot b,None,None
2012,110,1,None,Never married,0,43,17,MALE,White,$25000 OR MORE,Liberal,Catholic,About once or twice a year,None,ONLY SOME,Moderately satisfied,Middle class,None,4,Favor,None,No,No,2,No doubts,7,None,NO,0,Gay  lesbian  or homosexual,WHITE,Ballot b,None,None
2012,111,1,None,Married,2,46,14,FEMALE,Black,$25000 OR MORE,Liberal,Protestant,2-3 times a month,Good,ONLY SOME,Moderately satisfied,Middle class,YES,None,None,NOT WRONG AT ALL,None,None,None,No doubts,None,None,NO,2,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot c,None,None
2012,112,1,None,Married,1,71,16,MALE,Black,$25000 OR MORE,Liberal,Protestant,Less than once a year,Fair,ONLY SOME,Moderately satisfied,Middle class,YES,None,None,NOT WRONG AT ALL,No,No,None,No doubts,None,None,NO,0,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot c,None,None
2012,113,1,None,Married,0,32,16,FEMALE,Other,None,Moderate  middle of the road,Catholic,About once or twice a year,Excellent,None,Very satisfied,Middle class,NO,2,Favor,NOT WRONG AT ALL,No,No,2,Higher power,15,None,NO,0,Heterosexual or straight,FILIPINO,Ballot a,None,None
2012,114,2,None,Married,0,63,17,MALE,White,$10000 - 14999,Moderate  middle of the road,Protestant,Never,Excellent,ONLY SOME,Very satisfied,Middle class,YES,None,None,NOT WRONG AT ALL,No,No,None,None,None,None,NO,0,Heterosexual or straight,WHITE,Ballot c,None,None
2012,115,1,None,Never married,2,50,12,FEMALE,White,$10000 - 14999,Moderate  middle of the road,Protestant,Never,Good,None,Moderately satisfied,Middle class,YES,4,Favor,SOMETIMES WRONG,No,No,4,No doubts,7,None,NO,8,Heterosexual or straight,WHITE,Ballot a,None,None
2012,116,1,None,Divorced,3,60,12,MALE,White,$25000 OR MORE,Slightly conservative,Protestant,2-3 times a month,None,HARDLY ANY,Very satisfied,Middle class,None,2,Favor,None,No,No,3,Believe with doubts,5,None,NO,0,Heterosexual or straight,WHITE,Ballot b,None,None
2012,117,7,None,Married,4,33,14,FEMALE,White,None,Moderate  middle of the road,Catholic,About once or twice a year,Good,None,Moderately satisfied,Lower class,YES,2,Favor,NOT WRONG AT ALL,No,No,3,Higher power,5,None,None,None,Heterosexual or straight,WHITE,Ballot a,None,None
2012,118,1,None,Married,2,40,18,FEMALE,White,$25000 OR MORE,Conservative,None,Never,None,ONLY SOME,Moderately satisfied,Middle class,None,2,Favor,None,No,No,1,Higher power,14,None,NO,2,Heterosexual or straight,WHITE,Ballot b,None,None
2012,119,5,None,Married,3,68,12,MALE,White,None,Slightly conservative,Catholic,Less than once a year,Good,HARDLY ANY,None,Middle class,None,None,None,None,No,No,None,No doubts,None,None,None,None,None,WHITE,Ballot c,None,None
2012,120,5,None,Widowed,3,69,14,FEMALE,White,None,Moderate  middle of the road,Catholic,About once a month,Good,None,None,Middle class,None,2,Favor,None,No,No,3,Believe with doubts,7,None,None,None,Heterosexual or straight,WHITE,Ballot a,None,None
2012,121,5,None,Married,3,71,18,MALE,White,$25000 OR MORE,Moderate  middle of the road,Orthodox-christian,Every week,None,ONLY SOME,None,Middle class,None,2,Favor,None,No,No,1,Believe with doubts,20,None,None,None,Heterosexual or straight,WHITE,Ballot b,None,None
2012,122,1,None,Never married,0,23,15,MALE,White,$5000 TO 5999,Moderate  middle of the road,Christian,2-3 times a month,Excellent,HARDLY ANY,Very satisfied,Middle class,YES,None,None,ALWAYS WRONG,No,No,None,No doubts,None,None,NO,0,Heterosexual or straight,WHITE,Ballot c,None,None
2012,123,1,None,Never married,0,28,16,MALE,White,$25000 OR MORE,Moderate  middle of the road,None,About once or twice a year,None,ONLY SOME,Moderately satisfied,Upper class,None,2,Favor,None,No,Yes,1,Don't know  no way to find out,15,None,NO,4,Heterosexual or straight,WHITE,Ballot b,None,None
2012,124,1,None,Divorced,0,49,12,MALE,Black,$25000 OR MORE,Slightly conservative,Protestant,Never,None,HARDLY ANY,Moderately satisfied,Middle class,None,2,Favor,None,No,No,4,Believe with doubts,7,None,NO,2,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot b,None,None
2012,125,4,None,Separated,2,66,16,FEMALE,White,None,Moderate  middle of the road,Catholic,About once a month,None,HARDLY ANY,Moderately satisfied,Middle class,None,2,Favor,None,No,No,4,No doubts,3,None,None,None,Heterosexual or straight,WHITE,Ballot b,None,None
2012,126,1,None,Married,2,36,20,FEMALE,White,$25000 OR MORE,Liberal,Protestant,Every week,Good,A GREAT DEAL,Very satisfied,Working class,NO,None,None,ALWAYS WRONG,No,No,None,No doubts,None,None,NO,10,Heterosexual or straight,WHITE,Ballot c,None,None
2012,127,1,None,Married,2,53,19,MALE,White,$25000 OR MORE,Liberal,Catholic,Never,Excellent,None,Very satisfied,Middle class,YES,2,Favor,NOT WRONG AT ALL,No,No,1,Don't know  no way to find out,10,None,NO,1,Heterosexual or straight,WHITE,Ballot a,None,None
2012,128,1,None,Married,5,40,6,FEMALE,White,$20000 - 24999,Slightly liberal,Catholic,Several times a year,Excellent,ONLY SOME,A little dissatisfied,Middle class,NO,None,None,NOT WRONG AT ALL,No,No,None,No doubts,None,None,NO,0,Heterosexual or straight,WHITE,Ballot c,None,None
2012,129,1,None,Never married,3,34,12,FEMALE,White,$25000 OR MORE,Moderate  middle of the road,Christian,Every week,None,ONLY SOME,Moderately satisfied,Working class,None,3,Favor,None,No,No,1,No doubts,5,None,NO,20,Heterosexual or straight,WHITE,Ballot b,None,None
2012,130,2,None,Married,3,58,6,MALE,White,$15000 - 19999,Moderate  middle of the road,Catholic,Never,None,ONLY SOME,A little dissatisfied,Working class,None,3,Oppose,None,None,None,1,Believe with doubts,None,None,YES,0,None,WHITE,Ballot b,None,None
2012,131,4,None,Married,1,62,12,MALE,White,None,Liberal,Catholic,Never,Good,HARDLY ANY,Very satisfied,Middle class,NO,None,None,ALWAYS WRONG,No,No,None,Believe with doubts,None,None,None,None,Heterosexual or straight,WHITE,Ballot c,None,None
2012,132,1,None,Married,0,24,12,FEMALE,White,$25000 OR MORE,Extremely conservative,Catholic,About once a month,Excellent,None,Moderately satisfied,Working class,YES,3,Favor,NOT WRONG AT ALL,None,None,1,No doubts,0,None,NO,0,Heterosexual or straight,WHITE,Ballot a,None,None
2012,133,5,None,Divorced,2,72,6,FEMALE,White,None,Extremely liberal,Protestant,2-3 times a month,None,ONLY SOME,None,Working class,None,4,Favor,None,None,None,2,No doubts,None,None,None,None,None,WHITE,Ballot b,None,None
2012,134,1,None,Married,1,32,12,FEMALE,Other,$25000 OR MORE,Moderate  middle of the road,Catholic,Several times a year,Poor,HARDLY ANY,Very dissatisfied,Working class,None,None,None,NOT WRONG AT ALL,No,No,None,Higher power,None,None,NO,20,Heterosexual or straight,HISPANIC,Ballot c,None,None
2012,135,1,None,Never married,0,29,16,MALE,Black,$25000 OR MORE,Liberal,None,Less than once a year,None,ONLY SOME,Moderately satisfied,Middle class,None,2,Favor,None,No,Yes,2,No doubts,30,None,NO,1,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot b,None,None
2012,136,1,None,Never married,3,34,12,MALE,Black,$25000 OR MORE,Liberal,Protestant,About once a month,Good,ONLY SOME,Moderately satisfied,Working class,YES,None,None,ALWAYS WRONG,No,No,None,No doubts,None,None,YES,0,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot c,None,None
2012,137,4,None,Never married,4,36,13,FEMALE,Black,$10000 - 14999,Moderate  middle of the road,Protestant,2-3 times a month,None,A GREAT DEAL,A little dissatisfied,Working class,None,5,Favor,None,No,No,9,No doubts,4,None,None,None,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot b,None,None
2012,138,5,None,Married,3,74,8,MALE,White,None,Slightly conservative,Protestant,Several times a week,Fair,A GREAT DEAL,None,Middle class,NO,None,None,ALWAYS WRONG,None,None,None,No doubts,None,None,None,None,None,WHITE,Ballot c,None,None
2012,139,1,None,Married,2,49,16,FEMALE,Other,$25000 OR MORE,Conservative,None,About once a month,None,None,Very satisfied,Middle class,None,2,Favor,None,No,No,1,Higher power,30,None,NO,1,Heterosexual or straight,CHINESE,Ballot b,None,None
2012,140,1,None,Divorced,2,60,16,MALE,Other,$25000 OR MORE,Extremely liberal,None,Never,Good,None,Moderately satisfied,Middle class,YES,2,Favor,NOT WRONG AT ALL,No,No,3,Don't know  no way to find out,20,None,NO,0,Heterosexual or straight,CHINESE,Ballot a,None,None
2012,141,2,None,Divorced,3,78,16,MALE,Black,$3000 TO 3999,Extremely conservative,Protestant,Every week,Good,HARDLY ANY,Moderately satisfied,Working class,NO,None,None,ALWAYS WRONG,Yes,Yes,None,No doubts,None,None,NO,0,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot c,None,None
2012,142,2,None,Never married,2,39,14,FEMALE,Black,$25000 OR MORE,Moderate  middle of the road,Christian,Never,None,HARDLY ANY,Moderately satisfied,Working class,None,3,Favor,None,No,No,3,Believe sometimes,0,None,NO,0,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot b,None,None
2012,143,5,None,Divorced,2,73,16,MALE,White,None,Moderate  middle of the road,Protestant,Several times a year,None,HARDLY ANY,None,Upper class,None,2,Favor,None,No,No,3,Don't know  no way to find out,0,None,None,None,Heterosexual or straight,WHITE,Ballot b,None,None
2012,144,2,None,Widowed,2,67,16,FEMALE,Other,$15000 - 19999,Slightly conservative,Christian,Several times a week,Fair,ONLY SOME,Very satisfied,Middle class,NO,None,None,ALWAYS WRONG,No,No,None,No doubts,None,None,NO,2,Heterosexual or straight,KOREAN,Ballot c,None,None
2012,145,5,None,Separated,0,82,11,FEMALE,White,None,Conservative,Catholic,Never,Poor,ONLY SOME,None,Working class,NO,None,None,ALWAYS WRONG,None,None,None,No doubts,None,None,None,None,None,WHITE,Ballot c,None,None
2012,146,5,None,Never married,1,64,14,FEMALE,Black,None,Liberal,Catholic,Every week,None,A GREAT DEAL,None,Middle class,None,5,Favor,None,None,None,7,No doubts,None,None,None,None,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot b,None,None
2012,147,7,None,Married,4,61,14,FEMALE,White,None,Conservative,Catholic,Nearly every week,None,None,Very dissatisfied,Working class,None,3,Oppose,None,None,None,2,No doubts,None,None,None,None,Heterosexual or straight,WHITE,Ballot b,None,None
2012,148,1,None,Never married,0,22,6,MALE,White,$5000 TO 5999,Liberal,None,Never,Fair,None,Moderately satisfied,Middle class,NO,2,Favor,ALWAYS WRONG,No,No,4,Don't know  no way to find out,2,None,NO,0,Bisexual,WHITE,Ballot a,None,None
2012,149,1,None,Never married,1,27,14,FEMALE,White,None,Moderate  middle of the road,Catholic,Every week,Fair,A GREAT DEAL,Very satisfied,Working class,NO,None,None,NOT WRONG AT ALL,No,No,None,No doubts,None,None,NO,0,Heterosexual or straight,HISPANIC,Ballot c,None,None
2012,150,1,None,Separated,2,41,14,MALE,White,$25000 OR MORE,Moderate  middle of the road,Catholic,Nearly every week,Fair,None,Moderately satisfied,Working class,YES,2,Favor,NOT WRONG AT ALL,Yes,Yes,3,No doubts,7,None,NO,4,Heterosexual or straight,WHITE,Ballot a,None,None
2012,151,2,None,Never married,3,33,9,FEMALE,White,$3000 TO 3999,Conservative,None,Never,None,ONLY SOME,Very dissatisfied,Working class,None,2,Favor,None,No,No,2,No doubts,2,None,NO,1,Heterosexual or straight,WHITE,Ballot b,None,None
2012,152,7,None,Never married,5,49,6,FEMALE,White,None,Liberal,Catholic,2-3 times a month,Fair,A GREAT DEAL,Very satisfied,Working class,NO,None,None,ALMST ALWAYS WRG,None,None,None,No doubts,None,None,None,None,None,WHITE,Ballot c,None,None
2012,153,1,None,Never married,0,22,11,MALE,Other,$20000 - 24999,Liberal,Catholic,About once or twice a year,Good,None,Very satisfied,Working class,NO,3,Favor,NOT WRONG AT ALL,No,No,2,No doubts,5,None,NO,0,Heterosexual or straight,HISPANIC,Ballot a,None,None
2012,154,1,None,Married,2,42,6,FEMALE,Other,$10000 - 14999,Conservative,Catholic,2-3 times a month,None,HARDLY ANY,Very dissatisfied,Lower class,None,3,Favor,None,None,None,1,Higher power,None,None,YES,0,None,HISPANIC,Ballot b,None,None
2012,155,2,None,Never married,3,28,11,FEMALE,Other,$1000 TO 2999,Moderate  middle of the road,Catholic,About once a month,Excellent,ONLY SOME,Moderately satisfied,Lower class,NO,None,None,SOMETIMES WRONG,None,None,None,No doubts,None,None,NO,0,None,HISPANIC,Ballot c,None,None
2012,156,5,None,Widowed,2,66,14,FEMALE,White,None,Moderate  middle of the road,Protestant,Every week,None,A GREAT DEAL,None,Middle class,None,2,Favor,None,No,No,0,No doubts,0,None,None,None,Heterosexual or straight,WHITE,Ballot b,None,None
2012,157,6,None,Never married,0,35,13,FEMALE,Other,None,Extremely liberal,None,Never,Good,HARDLY ANY,None,Working class,YES,None,None,NOT WRONG AT ALL,No,No,None,No doubts,None,None,None,None,Heterosexual or straight,HISPANIC,Ballot c,None,None
2012,158,4,None,Never married,0,52,12,MALE,White,None,Moderate  middle of the road,Catholic,Every week,None,HARDLY ANY,Very dissatisfied,Working class,None,2,Favor,None,No,No,2,No doubts,None,None,None,None,Heterosexual or straight,WHITE,Ballot b,None,None
2012,159,1,None,Divorced,1,63,14,MALE,White,$25000 OR MORE,Conservative,Other,About once or twice a year,Excellent,ONLY SOME,Very satisfied,Working class,YES,None,None,SOMETIMES WRONG,No,No,None,Higher power,None,None,NO,0,Bisexual,WHITE,Ballot c,None,None
2012,160,1,None,Never married,1,31,13,MALE,White,$25000 OR MORE,Moderate  middle of the road,None,Never,None,ONLY SOME,Very satisfied,Working class,None,2,Favor,None,No,No,4,Believe sometimes,1,None,NO,0,Heterosexual or straight,WHITE,Ballot b,None,None
2012,161,7,None,Married,1,29,17,FEMALE,Other,None,Liberal,Muslim/islam,Never,Good,ONLY SOME,Very satisfied,Middle class,NO,None,None,ALWAYS WRONG,No,No,None,No doubts,None,None,None,None,Heterosexual or straight,ASIAN INDIAN,Ballot c,None,None
2012,162,1,None,Separated,1,50,17,MALE,Other,$25000 OR MORE,Moderate  middle of the road,Protestant,Every week,Excellent,None,Very satisfied,Middle class,NO,2,Favor,ALWAYS WRONG,No,No,2,No doubts,20,None,NO,0,Heterosexual or straight,SOME OTHER RACE,Ballot a,None,None
2012,163,1,None,Never married,4,47,12,MALE,Black,$25000 OR MORE,Slightly conservative,Catholic,Every week,Good,ONLY SOME,A little dissatisfied,Working class,YES,None,None,ALWAYS WRONG,No,Yes,None,No doubts,None,None,NO,7,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot c,None,None
2012,164,1,None,Divorced,2,65,12,FEMALE,White,$25000 OR MORE,Liberal,Protestant,Several times a year,Excellent,ONLY SOME,Moderately satisfied,Upper class,YES,None,None,NOT WRONG AT ALL,No,No,None,Believe with doubts,None,None,NO,8,Heterosexual or straight,WHITE,Ballot c,None,None
2012,165,1,None,Married,2,62,13,MALE,White,$25000 OR MORE,Slightly conservative,Jewish,About once or twice a year,None,HARDLY ANY,Moderately satisfied,Lower class,None,2,Oppose,None,No,Yes,2,Higher power,5,None,NO,4,Heterosexual or straight,WHITE,Ballot b,None,None
2012,166,6,None,Never married,0,18,13,FEMALE,Other,None,Liberal,Jewish,About once or twice a year,Fair,None,None,Working class,YES,4,Favor,NOT WRONG AT ALL,No,No,3,Believe with doubts,0,None,None,None,None,SOME OTHER RACE,Ballot a,None,None
2012,167,7,None,Never married,0,40,14,FEMALE,White,None,Extremely liberal,None,Never,None,None,None,Lower class,None,2,Favor,None,None,None,1,Higher power,None,None,None,None,Bisexual,WHITE,Ballot b,None,None
2012,168,1,None,Never married,0,28,16,FEMALE,Other,$25000 OR MORE,Moderate  middle of the road,Catholic,Every week,Excellent,A GREAT DEAL,Moderately satisfied,Middle class,YES,None,None,NOT WRONG AT ALL,No,No,None,Believe with doubts,None,None,NO,10,Heterosexual or straight,HISPANIC,Ballot c,None,None
2012,169,1,None,Never married,0,24,16,MALE,Other,None,Moderate  middle of the road,Catholic,About once a month,None,ONLY SOME,Moderately satisfied,Middle class,None,3,Favor,None,No,No,1,Believe with doubts,15,None,NO,0,Heterosexual or straight,OTHER ASIAN,Ballot b,None,None
2012,170,1,None,Married,1,40,16,MALE,White,$25000 OR MORE,Moderate  middle of the road,Protestant,Never,Good,ONLY SOME,Moderately satisfied,Middle class,YES,None,None,NOT WRONG AT ALL,No,No,None,Believe sometimes,None,None,NO,2,Heterosexual or straight,WHITE,Ballot c,None,None
2012,171,5,None,Widowed,2,77,15,FEMALE,Other,None,Liberal,Protestant,Every week,None,None,None,Middle class,None,2,Favor,None,None,None,1,No doubts,None,None,None,None,None,CHINESE,Ballot b,None,None
2012,172,2,None,Never married,0,24,15,FEMALE,White,None,Slightly liberal,None,Never,Excellent,None,Very satisfied,Lower class,NO,4,Favor,NOT WRONG AT ALL,No,No,1,Higher power,1,None,NO,1,Heterosexual or straight,WHITE,Ballot a,None,None
2012,173,6,None,Never married,0,21,14,FEMALE,Other,None,Moderate  middle of the road,None,Never,Excellent,ONLY SOME,None,Middle class,YES,None,None,NOT WRONG AT ALL,No,No,None,Higher power,None,None,None,None,Heterosexual or straight,ASIAN INDIAN,Ballot c,None,None
